Date,Open,High,Low,Close,Adj Close,Volume
2019-11-08,82.070000,82.239998,81.820000,82.019997,69.074974,524200
2019-11-11,81.790001,81.910004,81.550003,81.830002,68.914955,416000
2019-11-12,81.809998,81.900002,81.620003,81.800003,68.889694,571900
2019-11-13,81.449997,81.870003,81.160004,81.709999,68.813889,546700
2019-11-14,81.709999,81.809998,81.459999,81.769997,68.864418,435200
2019-11-15,81.839996,82.269997,81.709999,82.260002,69.277092,634400
2019-11-18,82.040001,82.459999,82.019997,82.349998,69.352882,546200
2019-11-19,82.389999,82.440002,81.910004,82.000000,69.058128,612400
2019-11-20,81.769997,82.110001,81.660004,81.809998,68.898102,996200
2019-11-21,82.169998,82.330002,81.830002,82.190002,69.218155,681700
2019-11-22,82.550003,82.550003,82.010002,82.199997,69.226547,595000
2019-11-25,82.089996,82.440002,81.980003,82.220001,69.243385,1934100
2019-11-26,81.930000,81.970001,81.400002,81.839996,68.923386,612400
2019-11-27,82.000000,82.199997,81.690002,81.930000,68.999168,680000
2019-11-29,81.639999,81.910004,81.430000,81.750000,68.847588,332600
2019-12-02,81.889999,81.889999,81.150002,81.260002,68.434921,625100
2019-12-03,80.570000,80.750000,80.160004,80.699997,67.963295,830000
2019-12-04,80.160004,80.550003,79.080002,79.519997,66.969536,2389900
2019-12-05,79.449997,79.589996,78.489998,79.459999,66.918999,1235900
2019-12-06,79.519997,79.650002,79.070000,79.199997,66.700035,1070800
2019-12-09,79.199997,79.199997,78.699997,78.949997,66.489502,1146000
2019-12-10,78.830002,78.830002,78.300003,78.500000,66.110527,810100
2019-12-11,78.389999,78.820000,78.349998,78.680000,66.262123,912000
2019-12-12,78.610001,79.070000,78.500000,78.809998,66.371605,830800
2019-12-13,79.080002,79.730003,78.800003,79.419998,66.885315,1497400
2019-12-16,80.089996,80.209999,79.639999,79.650002,67.079018,602100
2019-12-17,79.209999,79.639999,78.860001,79.570000,67.011650,739800
2019-12-18,79.779999,79.779999,79.070000,79.220001,66.716888,571400
2019-12-19,79.129997,79.290001,78.750000,79.150002,66.657936,2468700
2019-12-20,79.129997,79.430000,78.849998,79.250000,66.742157,697100
2019-12-23,79.269997,79.279999,78.690002,78.709999,66.287369,581500
2019-12-24,78.690002,78.690002,78.370003,78.599998,66.194740,300400
2019-12-26,78.639999,78.830002,78.419998,78.660004,66.245270,330400
2019-12-27,79.089996,79.250000,78.860001,79.070000,66.590561,667300
2019-12-30,79.290001,79.320000,78.750000,78.989998,66.523186,625500
2019-12-31,79.019997,79.309998,78.930000,79.199997,66.700035,607000
2020-01-02,79.339996,79.779999,79.180000,79.699997,67.121117,758100
2020-01-03,79.120003,79.660004,79.029999,79.419998,66.885315,543200
2020-01-06,79.290001,79.610001,79.110001,79.589996,67.028473,1304500
2020-01-07,79.510002,79.660004,79.230003,79.370003,66.843216,969300
2020-01-08,79.309998,80.220001,79.220001,79.849998,67.247475,809000
2020-01-09,80.000000,80.089996,79.699997,79.839996,67.239037,573200
2020-01-10,79.970001,80.139999,79.620003,79.849998,67.247475,607700
2020-01-13,79.970001,80.239998,79.690002,80.230003,67.567482,1211900
2020-01-14,80.230003,80.629997,80.059998,80.459999,67.761169,2603000
2020-01-15,80.500000,80.800003,80.300003,80.709999,67.971725,1794600
2020-01-16,81.000000,81.680000,80.879997,81.430000,68.578087,1418400
2020-01-17,81.570000,81.730003,81.360001,81.519997,68.653877,884200
2020-01-21,82.080002,82.080002,81.589996,81.669998,68.780205,785700
2020-01-22,81.900002,81.900002,81.220001,81.269997,68.443344,652600
2020-01-23,81.010002,81.730003,80.809998,81.730003,68.830750,1030700
2020-01-24,80.949997,81.169998,80.239998,80.480003,68.448013,962300
2020-01-27,79.379997,80.169998,79.099998,79.889999,67.946220,969200
2020-01-28,80.000000,80.440002,79.839996,80.339996,68.328941,718800
2020-01-29,80.260002,80.500000,80.050003,80.110001,68.133331,1386600
2020-01-30,79.570000,80.160004,79.410004,80.099998,68.124802,744900
2020-01-31,79.419998,79.580002,78.860001,78.959999,67.155251,906000
2020-02-03,79.190002,79.489998,78.769997,78.779999,67.002167,587100
2020-02-04,79.570000,80.199997,79.570000,80.129997,68.150337,757000
2020-02-05,80.500000,80.660004,80.239998,80.470001,68.439491,860800
2020-02-06,80.750000,80.949997,80.519997,80.919998,68.822243,1042300
2020-02-07,80.489998,80.820000,80.370003,80.650002,68.592598,585300
2020-02-10,80.459999,80.699997,80.279999,80.660004,68.601112,460900
2020-02-11,81.000000,81.230003,80.820000,81.139999,69.009338,486800
